Date_Hour;Date;Hour;Temperature;Humidity;Wind_speed;Visibility;Dew_point_temperature;Solar_Radiation;Rainfall;Snowfall
2018-01-04T06:00:00.000Z;2018-01-04;6;-7.6;47;2.3;2000;-16.9;0;0;NA
2018-01-04T07:00:00.000Z;2018-01-04;7;-8.1;51;0.5;1987;-16.4;0;0;0
2018-01-04T08:00:00.000Z;2018-01-04;8;-8.6;55;0.6;1984;-16;0;0;0
2018-01-04T09:00:00.000Z;2018-01-04;9;-7.9;48;1.2;1926;-17;0.14;0;0
2018-01-04T10:00:00.000Z;2018-01-04;10;-6.4;43;1;1872;-16.9;0.43;NA;0
2018-01-04T11:00:00.000Z;2018-01-04;11;-4.4;40;0.8;1671;-16;0.69;0;0
2018-01-04T12:00:00.000Z;2018-01-04;12;-2.9;33;0.9;1813;-16.9;0.92;0;0
2018-01-04T13:00:00.000Z;2018-01-04;13;-2;32;1;1864;-16.5;0.91;0;0
2018-01-04T14:00:00.000Z;2018-01-04;14;-0.8;32;1.4;1846;-15.4;0.78;0;0
2018-01-04T15:00:00.000Z;2018-01-04;15;-1.2;31;0.8;1732;-16.2;0.47;0;0
2018-01-04T16:00:00.000Z;2018-01-04;16;-1.4;34;1.8;1719;-15.2;0.3;0;0
2018-01-04T17:00:00.000Z;2018-01-04;17;-2.1;37;1.4;1591;-14.8;0.09;0;0
2018-01-04T18:00:00.000Z;2018-01-04;18;-2.6;38;1.4;1604;-14.9;0;0;0
2018-01-04T19:00:00.000Z;2018-01-04;19;-2.7;39;1.4;1616;-14.7;0;0;0
2018-01-04T20:00:00.000Z;2018-01-04;20;-2.8;39;1.7;1702;-14.8;0;0;0
2018-01-04T21:00:00.000Z;2018-01-04;21;-3.1;41;2;1742;-14.5;0;0;0
2018-01-04T22:00:00.000Z;2018-01-04;22;-3.6;46;1.3;1689;-13.5;0;0;0
2018-01-04T23:00:00.000Z;2018-01-04;23;-4;48;1.5;1536;-13.4;0;0;0
2018-01-05T00:00:00.000Z;2018-01-05;0;-4.7;52;1.8;1611;-13;0;0;0
2018-01-05T01:00:00.000Z;2018-01-05;1;-5.1;51;1.5;1550;-13.6;0;0;0
2018-01-05T02:00:00.000Z;2018-01-05;2;-5.3;52;1.6;1481;-13.6;0;0;0
2018-01-05T03:00:00.000Z;2018-01-05;3;-5.5;56;1.1;1453;-12.9;0;0;0
2018-01-05T04:00:00.000Z;2018-01-05;4;-5.1;55;1.7;1266;-12.7;0;0;0
2018-01-05T05:00:00.000Z;2018-01-05;5;-5.1;55;1.5;1452;-12.7;0;0;0
2018-01-05T06:00:00.000Z;2018-01-05;6;-5.1;54;1.3;1346;-12.9;0;0;0
2018-01-05T07:00:00.000Z;2018-01-05;7;-5.3;53;1.1;1300;-13.4;0;0;0
2018-01-05T08:00:00.000Z;2018-01-05;8;-5.3;51;1;1319;-13.8;0;0;0
2018-01-05T09:00:00.000Z;2018-01-05;9;-4.7;49;1.2;1550;-13.8;0.12;0;0
2018-01-05T10:00:00.000Z;2018-01-05;10;-3.3;50;1.3;1407;-12.2;0.4;0;0
2018-01-05T11:00:00.000Z;2018-01-05;11;-0.7;45;1.5;1429;-11.1;0.76;0;0
2018-01-05T12:00:00.000Z;2018-01-05;12;-0.3;45;2.2;1066;-10.8;1.01;0;0
2018-01-05T13:00:00.000Z;2018-01-05;13;0.9;43;2;1112;-10.2;NA;0;0
2018-01-05T14:00:00.000Z;2018-01-05;14;1.4;41;2;1003;-10.4;0.99;0;0
2018-01-05T15:00:00.000Z;2018-01-05;15;1.5;34;2.8;1776;-12.6;0.84;0;0
2018-01-05T16:00:00.000Z;2018-01-05;16;1;34;2.9;2000;-13.1;0.61;0;0
2018-01-05T17:00:00.000Z;2018-01-05;17;NA;45;3.3;1827;-11;0.24;0;0
2018-01-05T18:00:00.000Z;2018-01-05;18;-1.8;44;2.2;1709;-12.4;0.01;0;0
2018-01-05T19:00:00.000Z;2018-01-05;19;-2.5;49;0.6;1436;-11.7;NA;0;0
2018-01-05T20:00:00.000Z;2018-01-05;20;-3.4;51;1.1;1391;-12.1;0;0;0
2018-01-05T21:00:00.000Z;2018-01-05;21;-3.5;53;0.9;1353;-11.7;0;0;0
2018-01-05T22:00:00.000Z;2018-01-05;22;-3.8;53;1.3;1300;-12;0;0;0
2018-01-05T23:00:00.000Z;2018-01-05;23;-3.6;50;1.9;1284;-12.5;0;0;0
2018-01-06T00:00:00.000Z;2018-01-06;0;-4.3;52;1.6;1247;-12.7;0;0;0
2018-01-06T01:00:00.000Z;2018-01-06;1;-4.8;54;1.2;1219;-12.7;0;0;0
2018-01-06T02:00:00.000Z;2018-01-06;2;NA;56;1.4;1285;-12.9;0;0;0
2018-01-06T03:00:00.000Z;2018-01-06;3;-5.6;56;1;1367;-13;0;0;0
2018-01-06T04:00:00.000Z;2018-01-06;4;-5.9;61;1.1;1260;-12.2;0;0;0
2018-01-06T05:00:00.000Z;2018-01-06;5;-6.1;64;1;1231;-11.8;0;0;0
2018-01-06T06:00:00.000Z;2018-01-06;6;-6.5;67;0.7;1175;-11.6;0;0;0
2018-01-06T07:00:00.000Z;2018-01-06;7;-6.6;65;1;1320;-12;0;0;0
2018-01-06T08:00:00.000Z;2018-01-06;8;-6.5;62;1.1;1503;-12.5;0;0;0
2018-01-06T09:00:00.000Z;2018-01-06;9;-5.8;49;1.4;1728;-14.8;0.16;0;0
2018-01-06T10:00:00.000Z;2018-01-06;10;-3.5;39;2;1946;-15.4;0.54;0;0
2018-01-06T11:00:00.000Z;2018-01-06;11;-1.6;35;2.1;1812;-15.1;0.87;0;0
2018-01-06T12:00:00.000Z;2018-01-06;12;0;35;2.3;1672;-13.6;1.07;0;0
2018-01-06T13:00:00.000Z;2018-01-06;13;NA;28;2.4;1895;-15.6;1.18;0;0
2018-01-06T14:00:00.000Z;2018-01-06;14;1.8;29;2;1693;-14.3;1.14;0;0
2018-01-06T15:00:00.000Z;2018-01-06;15;2.3;27;2.2;1877;-14.8;0.92;0;0
2018-01-06T16:00:00.000Z;2018-01-06;16;2.7;27;2.2;1811;-14.4;0.64;0;0
2018-01-06T17:00:00.000Z;2018-01-06;17;1.1;31;1.7;1989;-14.1;0.26;0;0
2018-01-06T18:00:00.000Z;2018-01-06;18;-0.6;37;1.6;1797;-13.5;0.01;0;0
2018-01-06T19:00:00.000Z;2018-01-06;19;-1.2;37;1.2;1663;-14;0;0;0
2018-01-06T20:00:00.000Z;2018-01-06;20;-2.1;41;1.1;1578;-13.6;0;0;0
2018-01-06T21:00:00.000Z;2018-01-06;21;-2.5;47;0.8;1495;-12.2;0;0;0
2018-01-06T22:00:00.000Z;2018-01-06;22;-2.6;47;1.6;1492;-12.3;0;0;0
2018-01-06T23:00:00.000Z;2018-01-06;23;-3.2;50;0.8;1429;-12.1;0;0;0
2018-01-07T00:00:00.000Z;2018-01-07;0;-3.8;48;0.7;1574;-13.2;0;0;0
2018-01-07T01:00:00.000Z;2018-01-07;1;-3.9;51;0.2;1535;-12.5;0;0;0
2018-01-07T02:00:00.000Z;2018-01-07;2;-4.4;53;0.3;1594;-12.5;0;0;0
2018-01-07T03:00:00.000Z;2018-01-07;3;-4.8;56;0.6;1505;-12.2;0;0;0
2018-01-07T04:00:00.000Z;2018-01-07;4;-5.1;60;0.7;1377;-11.6;0;0;0
2018-01-07T05:00:00.000Z;2018-01-07;5;-5.6;58;0.7;1350;-12.5;0;0;0
2018-01-07T06:00:00.000Z;2018-01-07;6;-5.5;52;0.7;1503;-13.8;0;0;0
2018-01-07T07:00:00.000Z;2018-01-07;7;-5.6;58;0.9;1368;-12.5;0;0;0
2018-01-07T08:00:00.000Z;2018-01-07;8;-5.3;53;1.1;1411;-13.4;0;0;0
2018-01-07T09:00:00.000Z;2018-01-07;9;-3.8;49;1.6;1371;-12.9;0.18;0;0
2018-01-07T10:00:00.000Z;2018-01-07;10;-1.8;40;1.8;1555;-13.6;0.48;0;0
2018-01-07T11:00:00.000Z;2018-01-07;11;0.5;35;1.4;1558;-13.2;0.75;0;0
2018-01-07T12:00:00.000Z;2018-01-07;12;1.1;34;0.9;1455;-13;0.6;0;0
2018-01-07T13:00:00.000Z;2018-01-07;13;1.4;34;0.8;1394;-12.7;0.5;0;0
2018-01-07T14:00:00.000Z;2018-01-07;14;1.9;32;0.7;1368;-13;0.41;0;0
2018-01-07T15:00:00.000Z;2018-01-07;15;2.7;31;0.9;1603;-12.7;0.43;0;0
2018-01-07T16:00:00.000Z;2018-01-07;16;2.6;32;1;1381;-12.4;0.27;0;0
2018-01-07T17:00:00.000Z;2018-01-07;17;2.3;33;0.2;1515;-12.3;0.13;0;0
2018-01-07T18:00:00.000Z;2018-01-07;18;1.8;34;1.2;1518;-12.4;0;0;0
2018-01-07T19:00:00.000Z;2018-01-07;19;1.6;35;1;1419;-12.2;0;NA;0
2018-01-07T20:00:00.000Z;2018-01-07;20;1.3;38;0.4;1386;-11.4;0;0;0
2018-01-07T21:00:00.000Z;2018-01-07;21;1.2;39;0.6;1378;-11.2;0;0;0
2018-01-07T22:00:00.000Z;2018-01-07;22;1.1;40;0.5;1305;-11;0;0;0
2018-01-07T23:00:00.000Z;2018-01-07;23;1.1;39;0.6;1422;-11.3;0;0;0
2018-01-08T00:00:00.000Z;2018-01-08;0;0.9;42;1.1;1271;-10.5;0;0;0
2018-01-08T01:00:00.000Z;2018-01-08;1;0.9;42;0.2;1333;-10.5;0;0;0
2018-01-08T02:00:00.000Z;2018-01-08;2;0.8;42;0.5;1275;-10.6;0;0;0
2018-01-08T03:00:00.000Z;2018-01-08;3;0.9;43;0.4;1261;-10.2;0;0;0
2018-01-08T04:00:00.000Z;2018-01-08;4;1;43;0.8;1253;-10.2;0;0;0
2018-01-08T05:00:00.000Z;2018-01-08;5;0.8;42;1;1394;-10.6;0;0;0
2018-01-08T06:00:00.000Z;2018-01-08;6;0.8;45;0.7;1268;-9.8;NA;0;0
2018-01-08T07:00:00.000Z;2018-01-08;7;0.7;44;0.8;1357;-10.1;0;0;0
2018-01-08T08:00:00.000Z;2018-01-08;8;0.7;45;0.7;1339;-9.9;0;0;0
2018-01-08T09:00:00.000Z;2018-01-08;9;0.8;47;0.9;1070;-9.2;0.05;0;0
2018-01-08T10:00:00.000Z;2018-01-08;10;1.3;43;0.8;971;-9.9;0.16;0;0
2018-01-08T11:00:00.000Z;2018-01-08;11;1.7;37;0.6;1062;-11.4;0.23;0;0
2018-01-08T12:00:00.000Z;2018-01-08;12;2.7;33;2.7;1281;-12;0.6;0;0
2018-01-08T13:00:00.000Z;2018-01-08;13;3;32;1.6;1518;-12.1;0.38;0;0
2018-01-08T14:00:00.000Z;2018-01-08;14;3.4;31;1.4;1267;-12.1;0.36;0;0
2018-01-08T15:00:00.000Z;2018-01-08;15;3.9;33;1.8;1293;-10.9;0.39;0;0
2018-01-08T16:00:00.000Z;2018-01-08;16;3.5;36;1.7;1702;-10.2;0.16;0;0
2018-01-08T17:00:00.000Z;2018-01-08;17;2.7;50;2.8;1957;-6.7;0.06;0;0
2018-01-08T18:00:00.000Z;2018-01-08;18;1.5;70;2.5;638;-3.3;0;0;0
2018-01-08T19:00:00.000Z;2018-01-08;19;0.9;88;1.6;290;-0.8;0;0;0.5
2018-01-08T20:00:00.000Z;2018-01-08;20;1;89;1.9;407;-0.6;0;0;1
2018-01-08T21:00:00.000Z;2018-01-08;21;0.7;NA;6.7;692;-2.8;0;0.9;1
2018-01-08T22:00:00.000Z;2018-01-08;22;0.1;68;4.6;740;-5.1;0;0;1
2018-01-08T23:00:00.000Z;2018-01-08;23;-0.6;62;4.2;936;-6.9;0;0;1
2018-01-09T00:00:00.000Z;2018-01-09;0;-1.2;67;4.6;983;-6.5;0;0;1
2018-01-09T01:00:00.000Z;2018-01-09;1;-1.9;69;5;791;-6.8;0;0;1
2018-01-09T02:00:00.000Z;2018-01-09;2;-2.9;66;3.3;1515;-8.3;0;0;1
2018-01-09T03:00:00.000Z;2018-01-09;3;-3.4;67;3.2;1420;-8.6;0;0;0.9
2018-01-09T04:00:00.000Z;2018-01-09;4;-4.3;59;4.4;1451;-11.1;0;0;0.9
2018-01-09T05:00:00.000Z;2018-01-09;5;-5.1;48;3.2;1821;-14.4;0;0;0.9
2018-01-09T06:00:00.000Z;2018-01-09;6;-5.6;52;3.7;1785;-13.9;0;0;0.9
2018-01-09T07:00:00.000Z;2018-01-09;7;-5.9;57;3.1;1686;-13;0;0;0.8
2018-01-09T08:00:00.000Z;2018-01-09;8;-6;64;3.2;1384;-11.7;0;0;0.7
2018-01-09T09:00:00.000Z;2018-01-09;9;-6;61;2.5;1547;-12.3;0.13;0;0.6
2018-01-09T10:00:00.000Z;2018-01-09;10;-4.8;57;3;1559;-12;0.47;0;0.5
2018-01-09T11:00:00.000Z;2018-01-09;11;-3.9;51;4.5;1746;-12.5;0.73;0;0.5
2018-01-09T12:00:00.000Z;2018-01-09;12;-2.7;45;2.4;1707;-13;1.05;0;0.4
2018-01-09T13:00:00.000Z;2018-01-09;13;-2.6;45;4;1663;-12.9;1.11;0;0.3
2018-01-09T14:00:00.000Z;2018-01-09;14;-1.8;45;3.7;1922;-12.1;1.06;0;0.2
2018-01-09T15:00:00.000Z;2018-01-09;15;-2.4;51;4.6;1458;-11.1;0.46;0;0
2018-01-09T16:00:00.000Z;2018-01-09;16;-2.4;56;3.3;1541;-9.9;0.35;0;0
2018-01-09T17:00:00.000Z;2018-01-09;17;-2.9;66;3.6;743;-8.3;0.23;0;0
2018-01-09T18:00:00.000Z;2018-01-09;18;-3.8;58;1.7;1996;-10.8;0.01;0;0
2018-01-09T19:00:00.000Z;2018-01-09;19;-4.5;57;0.6;2000;-11.7;0;0;0
2018-01-09T20:00:00.000Z;2018-01-09;20;-4.9;59;0.6;1992;-11.6;0;0;0
2018-01-09T21:00:00.000Z;2018-01-09;21;-4.8;59;0.9;2000;-11.6;0;0;0
2018-01-09T22:00:00.000Z;2018-01-09;22;-4.2;67;1.6;503;-9.4;NA;0;0
2018-01-09T23:00:00.000Z;2018-01-09;23;-4.9;80;0.7;690;-7.8;0;0;0.2
2018-01-10T00:00:00.000Z;2018-01-10;0;-5.2;82;0.8;152;-7.7;0;0.5;0.5
2018-01-10T01:00:00.000Z;2018-01-10;1;-5.6;75;1.7;1982;-9.3;0;0;0.8
2018-01-10T02:00:00.000Z;2018-01-10;2;-5.7;72;1.2;1925;-9.9;0;0;0.8
2018-01-10T03:00:00.000Z;2018-01-10;3;-6.1;70;1.1;2000;-10.6;0;0.3;0.8
2018-01-10T04:00:00.000Z;2018-01-10;4;-6.6;72;2.2;2000;-10.8;0;0;0.8
2018-01-10T05:00:00.000Z;2018-01-10;5;-7.3;NA;1.6;2000;-10.9;0;0;0.8
2018-01-10T06:00:00.000Z;2018-01-10;6;-7.7;74;1.1;2000;-11.5;0;0;0.8
2018-01-10T07:00:00.000Z;2018-01-10;7;-8;70;1.8;2000;-12.5;0;0;0.7
2018-01-10T08:00:00.000Z;2018-01-10;8;-7.9;67;2.6;1896;-12.9;0;0;0.7
2018-01-10T09:00:00.000Z;2018-01-10;9;-7.7;62;3.6;1637;-13.7;0.13;0;0.7
2018-01-10T10:00:00.000Z;2018-01-10;10;-6.9;53;3.2;1576;-14.8;0.52;0;0.6
2018-01-10T11:00:00.000Z;2018-01-10;11;-6.4;49;4.5;1759;-15.3;0.86;0;0.5
2018-01-10T12:00:00.000Z;2018-01-10;12;-5.6;44;4.5;1830;-15.9;1.1;0;0.5
2018-01-10T13:00:00.000Z;2018-01-10;13;-5.1;43;4.7;1901;-15.7;1.18;0;0.4
2018-01-10T14:00:00.000Z;2018-01-10;14;-5.3;37;5.3;2000;-17.7;1.05;0;0.3
2018-01-10T15:00:00.000Z;2018-01-10;15;-5.3;33;4.8;2000;-19;0.99;0;0.3
2018-01-10T16:00:00.000Z;2018-01-10;16;-5.4;30;3.9;2000;-20.2;0.69;0;0.2
2018-01-10T17:00:00.000Z;2018-01-10;17;-6.5;34;4;2000;-19.8;0.31;0;0
2018-01-10T18:00:00.000Z;2018-01-10;18;-7.8;32;4.5;2000;-21.6;0.02;0;0
2018-01-10T19:00:00.000Z;2018-01-10;19;-8.5;35;2.9;2000;-21.2;0;0;0
2018-01-10T20:00:00.000Z;2018-01-10;20;-8.9;41;2.3;2000;-19.7;0;0;0
2018-01-10T21:00:00.000Z;2018-01-10;21;-9.4;47;2;2000;-18.6;0;0;0
2018-01-10T22:00:00.000Z;2018-01-10;22;-9.7;51;2.8;2000;-17.9;0;0;0
2018-01-10T23:00:00.000Z;2018-01-10;23;-10.2;53;3.3;1997;-17.9;0;0;0
2018-01-11T00:00:00.000Z;2018-01-11;0;-10.3;54;2.4;1988;-17.8;0;0;0
2018-01-11T01:00:00.000Z;2018-01-11;1;-10.6;55;2.9;1987;-17.9;0;0;0
2018-01-11T02:00:00.000Z;2018-01-11;2;-10.9;57;2.7;1900;-17.7;0;0;0
2018-01-11T03:00:00.000Z;2018-01-11;3;-11.2;59;2.9;1872;-17.6;0;0;0
2018-01-11T04:00:00.000Z;2018-01-11;4;-11.5;57;2.3;1899;-18.3;0;0;0
2018-01-11T05:00:00.000Z;2018-01-11;5;-11.9;61;1.8;1759;-17.9;0;0;0
2018-01-11T06:00:00.000Z;2018-01-11;6;-12;61;2.3;1709;-18;0;0;0
2018-01-11T07:00:00.000Z;2018-01-11;7;-12.3;59;2.3;1738;-18.6;0;0;0
2018-01-11T08:00:00.000Z;2018-01-11;8;-12.6;61;1.6;1610;-18.5;0;0;0
2018-01-11T09:00:00.000Z;2018-01-11;9;-12;53;2.6;1781;-19.6;0.16;0;0
2018-01-11T10:00:00.000Z;2018-01-11;10;-11.1;46;3.7;1638;-20.4;0.48;0;0
2018-01-11T11:00:00.000Z;2018-01-11;11;-10.2;41;3.5;1629;-20.9;0.84;0;0
2018-01-11T12:00:00.000Z;2018-01-11;12;-8.6;40;2.6;1700;-19.8;1.11;0;0
2018-01-11T13:00:00.000Z;2018-01-11;13;-8.6;41;3.4;1593;-19.5;1.2;0;0
2018-01-11T14:00:00.000Z;2018-01-11;14;-7.4;38;3.3;1718;-19.3;1.15;0;0
2018-01-11T15:00:00.000Z;2018-01-11;15;-8.3;42;3.8;1745;-18.9;0.93;0;0
2018-01-11T16:00:00.000Z;2018-01-11;16;-8.2;39;2.8;1807;-19.7;0.63;0;0
2018-01-11T17:00:00.000Z;2018-01-11;17;-9.3;43;2.8;1900;-19.6;0.28;0;0
2018-01-11T18:00:00.000Z;2018-01-11;18;-10.4;43;2.3;1985;-20.6;0.02;0;0
2018-01-11T19:00:00.000Z;2018-01-11;19;-10.9;44;3;2000;-20.7;0;0;0
2018-01-11T20:00:00.000Z;2018-01-11;20;-11.6;49;1.8;1953;-20.1;0;0;0
2018-01-11T21:00:00.000Z;2018-01-11;21;-12.4;51;2.2;1992;-20.4;0;0;0
2018-01-11T22:00:00.000Z;2018-01-11;22;-12.9;52;2.8;2000;-20.7;0;0;0
2018-01-11T23:00:00.000Z;2018-01-11;23;-13.2;51;1.5;1972;-21.2;0;0;0
2018-01-12T00:00:00.000Z;2018-01-12;0;-13.6;49;1.6;2000;-22;0;0;0
2018-01-12T01:00:00.000Z;2018-01-12;1;-13.7;47;3;2000;-22.6;0;0;0
2018-01-12T02:00:00.000Z;2018-01-12;2;-13.8;43;2.6;2000;-23.7;0;0;0
2018-01-12T03:00:00.000Z;2018-01-12;3;-14.1;45;1.8;2000;-23.4;0;0;0
2018-01-12T04:00:00.000Z;2018-01-12;4;-14.3;45;2;2000;-23.6;0;0;0
2018-01-12T05:00:00.000Z;2018-01-12;5;-14.6;45;1.1;2000;-23.9;0;0;0
2018-01-12T06:00:00.000Z;2018-01-12;6;-14.9;45;2.3;2000;-24.2;0;0;0
2018-01-12T07:00:00.000Z;2018-01-12;7;-15.1;45;0.9;2000;-24.4;0;0;0
2018-01-12T08:00:00.000Z;2018-01-12;8;-15.1;44;1.2;2000;-24.6;0;0;0
2018-01-12T09:00:00.000Z;2018-01-12;9;-14.9;40;1.2;NA;-25.5;0.16;0;0
2018-01-12T10:00:00.000Z;2018-01-12;10;-13;37;2.2;1960;-24.6;NA;0;0
2018-01-12T11:00:00.000Z;2018-01-12;11;-11.2;31;2.4;1944;-25;0.94;0;0
2018-01-12T12:00:00.000Z;2018-01-12;12;-9.6;27;2;1945;-25.1;1.17;0;0
2018-01-12T13:00:00.000Z;2018-01-12;13;-8.2;29;2;1920;-23.1;1.19;0;0
2018-01-12T14:00:00.000Z;2018-01-12;14;-7.2;28;2.3;1990;-22.6;1.14;0;0
2018-01-12T15:00:00.000Z;2018-01-12;15;-6.5;26;2.4;1987;-22.8;0.96;0;0
2018-01-12T16:00:00.000Z;2018-01-12;16;-5.8;21;1.1;2000;-24.6;0.66;0;0
2018-01-12T17:00:00.000Z;2018-01-12;17;-6.5;22;1.5;2000;-24.7;0.28;0;0
2018-01-12T18:00:00.000Z;2018-01-12;18;-7.5;28;2;2000;-22.9;0.02;0;0
2018-01-12T19:00:00.000Z;2018-01-12;19;-8.2;32;1.1;2000;-22;0;0;0
2018-01-12T20:00:00.000Z;2018-01-12;20;-7.9;31;1.4;2000;-22.1;0;0;0
2018-01-12T21:00:00.000Z;2018-01-12;21;-7.4;33;1.4;2000;-20.9;0;0;0
2018-01-12T22:00:00.000Z;2018-01-12;22;-6.9;39;1.6;2000;-18.5;0;NA;0
2018-01-12T23:00:00.000Z;2018-01-12;23;-6.7;36;1.3;1821;-19.3;0;0;0
2018-01-13T00:00:00.000Z;2018-01-13;0;-6.6;39;1.6;1930;-18.2;0;0;0
2018-01-13T01:00:00.000Z;2018-01-13;1;-6.5;45;0.5;1964;-16.4;0;0;0
2018-01-13T02:00:00.000Z;2018-01-13;2;-6.4;40;0.9;2000;-17.8;0;0;0
2018-01-13T03:00:00.000Z;2018-01-13;3;-6.5;42;0.7;1996;-17.3;0;0;0
2018-01-13T04:00:00.000Z;2018-01-13;4;-6.4;46;0.8;1993;-16.1;0;0;0
2018-01-13T05:00:00.000Z;2018-01-13;5;-6.3;51;0.8;2000;-14.8;0;0;0
2018-01-13T06:00:00.000Z;2018-01-13;6;-6.4;59;0.6;887;-13.1;0;0;0
2018-01-13T07:00:00.000Z;2018-01-13;7;-6.5;68;0.6;571;-11.4;0;0;0
2018-01-13T08:00:00.000Z;2018-01-13;8;-6.5;72;0.8;670;-10.7;0;0;0.2
2018-01-13T09:00:00.000Z;2018-01-13;9;-6.3;76;0.6;330;-9.8;0.05;0.2;0.4
2018-01-13T10:00:00.000Z;2018-01-13;10;-5.5;72;0.7;1354;-9.7;NA;0;0.6
2018-01-13T11:00:00.000Z;2018-01-13;11;-4.8;70;1;1244;-9.4;0.21;0;0.6
2018-01-13T12:00:00.000Z;2018-01-13;12;-3.7;66;1.1;1140;-9.1;0.45;0.2;0.4
2018-01-13T13:00:00.000Z;2018-01-13;13;-2.5;62;1.4;1087;-8.7;0.66;0;0
2018-01-13T14:00:00.000Z;2018-01-13;14;-1.8;62;0.7;936;-8.1;0.55;0;0
2018-01-13T15:00:00.000Z;2018-01-13;15;-1.5;62;0.9;957;-7.8;0.28;0;0
2018-01-13T16:00:00.000Z;2018-01-13;16;-1.2;63;0.9;876;-7.3;0.19;0;0
2018-01-13T17:00:00.000Z;2018-01-13;17;-1.4;68;1;761;-6.5;0.11;0;0
2018-01-13T18:00:00.000Z;2018-01-13;18;-2.6;73;1;684;-6.7;0.01;0;0
2018-01-13T19:00:00.000Z;2018-01-13;19;-3.3;76;0.8;633;-6.9;0;0;0
2018-01-13T20:00:00.000Z;2018-01-13;20;-3.9;78;1.1;596;-7.1;0;0;0
2018-01-13T21:00:00.000Z;2018-01-13;21;-4.1;79;0.7;522;-7.2;0;0;0
2018-01-13T22:00:00.000Z;2018-01-13;22;-4.3;81;0.4;435;-7;0;0;0
2018-01-13T23:00:00.000Z;2018-01-13;23;-4.4;81;0.7;420;-7.1;0;0;0
2018-01-14T00:00:00.000Z;2018-01-14;0;-4.4;81;0.7;414;NA;0;0;0
2018-01-14T01:00:00.000Z;2018-01-14;1;-3.7;79;0.9;438;-6.8;0;0;0
2018-01-14T02:00:00.000Z;2018-01-14;2;-3.5;78;1;444;-6.7;0;0;0
2018-01-14T03:00:00.000Z;2018-01-14;3;-3.6;78;1.6;471;-6.8;0;0;0
2018-01-14T04:00:00.000Z;2018-01-14;4;-4;79;1.2;453;-7.1;0;0;0
2018-01-14T05:00:00.000Z;2018-01-14;5;-4.2;79;1.2;442;-7.3;0;0;0
2018-01-14T06:00:00.000Z;2018-01-14;6;-4.3;79;1.1;433;-7.4;0;0;0
2018-01-14T07:00:00.000Z;2018-01-14;7;-4.4;80;1.4;411;-7.3;0;0;0
2018-01-14T08:00:00.000Z;2018-01-14;8;-3.8;79;0.8;412;-6.9;0;0;0
2018-01-14T09:00:00.000Z;2018-01-14;9;-3.4;77;1.6;432;-6.8;0.12;0;0
2018-01-14T10:00:00.000Z;2018-01-14;10;-2.1;72;1.7;489;-6.4;0.34;0;0
2018-01-14T11:00:00.000Z;2018-01-14;11;-0.5;64;0.7;537;-6.4;0.49;0;0
2018-01-14T12:00:00.000Z;2018-01-14;12;NA;58;0.8;550;-6.1;0.74;0;0
2018-01-14T13:00:00.000Z;2018-01-14;13;3;52;1.4;568;-5.9;0.9;0;0
2018-01-14T14:00:00.000Z;2018-01-14;14;3.7;53;0.6;592;-5;0.74;0;0
2018-01-14T15:00:00.000Z;2018-01-14;15;4.6;50;0.9;824;-4.9;0.62;0;0
2018-01-14T16:00:00.000Z;2018-01-14;16;5.3;49;1.8;982;-4.5;0.43;0;0
2018-01-14T17:00:00.000Z;2018-01-14;17;4.5;51;1.1;1244;-4.7;0.17;0;0
2018-01-14T18:00:00.000Z;2018-01-14;18;4.1;53;1.3;1132;-4.6;0;0;0
2018-01-14T19:00:00.000Z;2018-01-14;19;3.9;54;1.1;1102;-4.5;0;0;0
2018-01-14T20:00:00.000Z;2018-01-14;20;3.5;55;1;1100;-4.7;0;0;0
2018-01-14T21:00:00.000Z;2018-01-14;21;3.1;58;0.4;936;-4.3;0;0;0
2018-01-14T22:00:00.000Z;2018-01-14;22;2.8;60;0.6;829;-4.2;0;0;0
2018-01-14T23:00:00.000Z;2018-01-14;23;2.7;60;0.6;794;-4.3;0;0;0
2018-01-15T00:00:00.000Z;2018-01-15;0;3;60;0.5;842;-4;0;0;0
2018-01-15T01:00:00.000Z;2018-01-15;1;3;62;0.9;835;-3.5;0;0;0
2018-01-15T02:00:00.000Z;2018-01-15;2;3.6;65;0.9;959;-2.3;0;0;0
2018-01-15T03:00:00.000Z;2018-01-15;3;4.4;70;1.7;928;-0.6;0;0;0
2018-01-15T04:00:00.000Z;2018-01-15;4;4.9;73;1.8;881;0.4;0;0;0
2018-01-15T05:00:00.000Z;2018-01-15;5;5;76;1.9;808;1.1;0;0;0
2018-01-15T06:00:00.000Z;2018-01-15;6;4.9;83;3;582;2.2;0;0;0
2018-01-15T07:00:00.000Z;2018-01-15;7;4.4;87;1;357;2.4;0;0;0
2018-01-15T08:00:00.000Z;2018-01-15;8;4.1;85;1.1;470;NA;0;0;0
2018-01-15T09:00:00.000Z;2018-01-15;9;3.9;86;1.7;399;1.7;0.11;0.2;0
2018-01-15T10:00:00.000Z;2018-01-15;10;4.2;82;2.2;560;1.3;0.22;0;0
2018-01-15T11:00:00.000Z;2018-01-15;11;4.7;75;2.3;533;0.6;0.54;0;0
2018-01-15T12:00:00.000Z;2018-01-15;12;6.2;64;1.9;549;-0.1;0.79;0;0
2018-01-15T13:00:00.000Z;2018-01-15;13;6.1;61;2.3;534;-0.8;0.91;0;0
